parent,children,instances
NP,"('``', 'NP', ""''"", 'PRN')",8.569225056414065e-05
NP,"('``', 'NP', ""''"", 'PRN', 'PP')",2.8564083521380217e-05
NP,"('``', 'NP', ""''"", 'SBAR')",2.8564083521380217e-05
NP,"('``', 'NP', ',', ""''"", 'NP')",0.0001999485846496615
NP,"('``', 'NP', ',', ""''"", 'NP', 'SBAR')",2.8564083521380217e-05
NP,"('``', 'NP', ',', ""''"", 'PP')",2.8564083521380217e-05
NP,"('``', 'NP', ',', ""''"", 'PP', ':', 'NP')",2.8564083521380217e-05
NP,"('``', 'NP', ',', ""''"", 'RB', 'NP')",2.8564083521380217e-05
NP,"('``', 'NP', ',', ""''"", 'SBAR')",8.569225056414065e-05
NP,"('``', 'NP', 'NN', ""''"")",2.8564083521380217e-05
NP,"('``', 'NP', 'PP', ""''"", 'PP')",2.8564083521380217e-05
NP,"('``', 'NP', 'PP', ""''"", 'SBAR')",2.8564083521380217e-05
NP,"('``', 'NP', 'SBAR')",2.8564083521380217e-05
NP,"('``', 'QP', ""''"", 'NNS')",2.8564083521380217e-05
NP,"('``', 'RB', 'DT', 'JJ', 'NN', ""''"")",2.8564083521380217e-05
NP,"('``', 'RB', 'JJ', ""''"", 'NNS')",2.8564083521380217e-05
NX,"('-NONE-',)",0.028368794326241134
NX,"('DT', 'JJ', 'NN')",0.0070921985815602835
NX,"('DT', 'NN')",0.0070921985815602835
NX,"('JJ', 'JJ', 'NN')",0.0070921985815602835
NX,"('JJ', 'JJ', 'NNS')",0.0070921985815602835
NX,"('JJ', 'NN')",0.05673758865248227
NX,"('JJ', 'NN', 'NN')",0.014184397163120567
NX,"('JJ', 'NN', 'NNS')",0.0070921985815602835
NX,"('JJ', 'NNS')",0.03546099290780142
NX,"('JJ', 'VBN', 'NN')",0.0070921985815602835
NX,"('JJS', 'JJ', 'NN')",0.0070921985815602835
NX,"('JJS', 'NN')",0.0070921985815602835
NX,"('JJS', 'NN', 'NN')",0.0070921985815602835
NX,"('NN',)",0.11347517730496454
NX,"('NN', 'JJ', 'NN')",0.0070921985815602835
NX,"('NN', 'NN')",0.07801418439716312
NX,"('NN', 'NN', 'NN')",0.0070921985815602835
NX,"('NN', 'NNS')",0.04964539007092199
NX,"('NN', 'PP')",0.0070921985815602835
NX,"('NN', 'VBG', 'NN')",0.0070921985815602835
NX,"('NNP',)",0.0070921985815602835
NX,"('NNP', 'NN')",0.0070921985815602835
NX,"('NNP', 'NNP')",0.028368794326241134
NX,"('NNP', 'NNP', 'NN')",0.0070921985815602835
NX,"('NNP', 'NNP', 'NNP')",0.028368794326241134
NX,"('NNP', 'NNP', 'PP')",0.014184397163120567
NX,"('NNP', 'NNPS')",0.0070921985815602835
NX,"('NNS',)",0.09219858156028368
NX,"('NNS', 'NN')",0.0070921985815602835
NX,"('NP',)",0.0070921985815602835
NX,"('NP', 'PP')",0.02127659574468085
NX,"('NP', 'SBAR')",0.0070921985815602835
NX,"('NX', '', 'CC', '', 'NX')",0.0070921985815602835
NX,"('NX', ',', 'NX', ',', 'NX')",0.0070921985815602835
NX,"('NX', ',', 'NX', ',', 'NX', ',', 'NX', 'CC', 'NX')",0.0070921985815602835
NX,"('NX', ',', 'NX', ',', 'NX', 'CC', 'NX')",0.0070921985815602835
NX,"('NX', ',', 'NX', 'CC', 'NX')",0.0425531914893617
NX,"('NX', 'CC', 'NX')",0.19148936170212766
NX,"('NX', 'CC', 'NX', 'PP')",0.0070921985815602835
NX,"('NX', 'PP')",0.02127659574468085
NX,"('VBN', 'NNS')",0.0070921985815602835
PP,"('-NONE-',)",0.01029723991507431
PP,"('ADJP', 'IN', 'NP')",0.00010615711252653928
PP,"('ADVP', 'IN', 'IN', 'NP')",0.0004246284501061571
PP,"('ADVP', 'IN', 'NP')",0.007112526539278132
PP,"('ADVP', 'IN', 'S')",0.00021231422505307856
PP,"('ADVP', 'IN', 'SBAR')",0.00010615711252653928
PP,"('ADVP', 'PP', 'CC', 'PP', 'NP')",0.00010615711252653928
PP,"('ADVP', 'PP', 'PP')",0.00010615711252653928
PP,"('ADVP', 'TO', 'NP')",0.0005307855626326964
PP,"('ADVP', '``', 'IN', 'NP')",0.00010615711252653928
PP,"('CC', 'ADVP', 'RB', 'PP')",0.00010615711252653928
PP,"('CC', 'NP')",0.0005307855626326964
PP,"('CC', 'PP')",0.00010615711252653928
PP,"('DT', 'IN', 'NP')",0.00010615711252653928
PP,"('DT', 'PP', 'CC', 'PP')",0.00021231422505307856
PP,"('DT', 'TO', 'NP')",0.00010615711252653928
PP,"('IN',)",0.0008492569002123143
PP,"('IN', ""''"", 'NP')",0.00021231422505307856
PP,"('IN', ',', '``', 'SBARQ', ""''"")",0.00010615711252653928
PP,"('IN', 'ADJP')",0.001910828025477707
PP,"('IN', 'ADVP')",0.00148619957537155
PP,"('IN', 'ADVP', 'S')",0.00010615711252653928
PP,"('IN', 'CC', 'IN', 'NP')",0.0003184713375796178
PP,"('IN', 'FRAG')",0.00010615711252653928
PP,"('IN', 'IN', 'NP')",0.0037154989384288748
PP,"('IN', 'IN', 'SBAR')",0.00010615711252653928
PP,"('IN', 'IN', '``', 'NP')",0.00010615711252653928
PP,"('IN', 'NP')",0.8077494692144374
PP,"('IN', 'NP', ',')",0.00021231422505307856
PP,"('IN', 'NP', '.')",0.00010615711252653928
PP,"('IN', 'NP', ':')",0.00010615711252653928
PP,"('IN', 'NP', 'ADVP')",0.0004246284501061571
PP,"('IN', 'NP', 'NP')",0.0006369426751592356
PP,"('IN', 'NP', 'PP')",0.0005307855626326964
PP,"('IN', 'NP', 'SBAR')",0.00010615711252653928
PP,"('IN', 'PP')",0.0031847133757961785
PP,"('IN', 'PRN', 'NP')",0.00010615711252653928
PP,"('IN', 'S')",0.02961783439490446
PP,"('IN', 'SBAR')",0.003821656050955414
PP,"('IN', 'TO', 'SBAR')",0.00010615711252653928
PP,"('IN', 'UCP')",0.00021231422505307856
PP,"('IN', '``', 'ADJP')",0.00010615711252653928
PP,"('IN', '``', 'ADJP', ""''"")",0.00021231422505307856
PP,"('IN', '``', 'NP')",0.0012738853503184713
PP,"('IN', '``', 'NP', ""''"")",0.001167728237791932
PP,"('IN', '``', 'S')",0.0003184713375796178
PP,"('JJ', 'ADJP')",0.00010615711252653928
PP,"('JJ', 'IN', 'NP')",0.0032908704883227178
PP,"('JJ', 'IN', 'S')",0.00010615711252653928
PP,"('JJ', 'NP')",0.00021231422505307856
PP,"('JJ', 'PP')",0.0003184713375796178
PP,"('JJ', 'RB', 'PP', ',', 'RB', 'PP')",0.00010615711252653928
PP,"('JJ', 'TO', 'NP')",0.00021231422505307856
PP,"('NN', 'NP')",0.00010615711252653928
PP,"('NNP', 'NP')",0.0003184713375796178
PP,"('NP', 'IN', 'ADJP')",0.00010615711252653928
PP,"('NP', 'IN', 'NP')",0.0009554140127388535
PP,"('NP', 'IN', 'S')",0.00021231422505307856
PP,"('PP', ',', ""''"", 'CC', 'PP')",0.00010615711252653928
PP,"('PP', ',', 'ADVP', 'PP')",0.00010615711252653928
PP,"('PP', ',', 'CC', 'ADVP', 'PP')",0.00010615711252653928
PP,"('PP', ',', 'CC', 'PP')",0.0003184713375796178
PP,"('PP', ',', 'PP')",0.0005307855626326964
PP,"('PP', ':', 'JJ', 'ADVP', 'PP', ':')",0.00010615711252653928
PP,"('PP', ':', 'JJ', 'PP')",0.00010615711252653928
PP,"('PP', ':', 'PP', ':', 'PP', ':', 'CC', 'PP')",0.00010615711252653928
PP,"('PP', 'ADVP')",0.00021231422505307856
PP,"('PP', 'CC', 'PP')",0.0020169851380042463
PP,"('PP', 'CC', 'PP', ',', 'CC', 'RB', 'PP')",0.00010615711252653928
PP,"('PP', 'CONJP', 'PP')",0.00010615711252653928
PP,"('PP', 'PP')",0.00148619957537155
PP,"('PP', 'PP', 'NP')",0.00010615711252653928
PP,"('PP', 'PP', 'PP')",0.00021231422505307856
PP,"('PP', 'PRN')",0.00010615711252653928
PP,"('PP', 'SBAR')",0.00010615711252653928
PP,"('RB',)",0.00010615711252653928
PP,"('RB', 'ADJP')",0.0004246284501061571
PP,"('RB', 'IN', 'ADJP')",0.00010615711252653928
PP,"('RB', 'IN', 'NP')",0.0015923566878980893
PP,"('RB', 'IN', 'S')",0.0005307855626326964
PP,"('RB', 'NP')",0.0005307855626326964
PP,"('RB', 'PP', ',', 'CC', 'PP')",0.00021231422505307856
PP,"('RB', 'PP', 'CC', 'PP')",0.00010615711252653928
PP,"('RB', 'RB', 'IN', 'NP')",0.00021231422505307856
PP,"('RB', 'S')",0.00021231422505307856
PP,"('RBR', 'IN', 'NP')",0.00010615711252653928
PP,"('RBR', 'NP')",0.00010615711252653928
PP,"('RP', 'NP')",0.00010615711252653928
PP,"('RP', 'S')",0.00010615711252653928
PP,"('TO', 'ADJP')",0.00010615711252653928
PP,"('TO', 'ADVP')",0.00021231422505307856
PP,"('TO', 'NP')",0.08821656050955413
PP,"('TO', 'NP', 'PP')",0.00010615711252653928
PP,"('TO', 'PP')",0.00010615711252653928
PP,"('TO', 'S')",0.0012738853503184713
PP,"('TO', 'SBAR')",0.00010615711252653928
PP,"('TO', 'VP')",0.00010615711252653928
PP,"('TO', '``', 'NP', ""''"")",0.00010615711252653928
PP,"('VBG', 'NP')",0.004989384288747346
PP,"('VBG', 'PP')",0.004564755838641189
PP,"('VBG', 'PRN', 'NP')",0.00010615711252653928
PP,"('VBN', 'IN', 'NP')",0.00010615711252653928
PP,"('VBN', 'PP')",0.0040339702760084925
PP,"('``', 'ADVP', 'JJ', ""''"", 'NP')",0.00010615711252653928
PRN,"('', 'ADJP', '')",0.006688963210702341
PRN,"('', 'ADVP', 'NP', '')",0.0033444816053511705
PRN,"('', 'CC', 'ADVP', ',', 'NP', ',', 'NP', '')",0.0033444816053511705
PRN,"('', 'CC', 'VP', '')",0.0033444816053511705
PRN,"('', 'NP', '')",0.20066889632107024
PRN,"('', 'NP', ',', 'NP', '')",0.010033444816053512
PRN,"('', 'NP', ',', 'NP', '', ',')",0.0033444816053511705
PRN,"('', 'NP', ',', 'NP', ',', 'NP', '')",0.013377926421404682
PRN,"('', 'NP', ',', 'PP', '')",0.0033444816053511705
PRN,"('', 'NP', ':', 'NP', '')",0.0033444816053511705
PRN,"('', 'NP', 'PP', '')",0.0033444816053511705
PRN,"('', 'PP', '')",0.020066889632107024
PRN,"('', 'S', '')",0.016722408026755852
PRN,"('', 'SBAR', '')",0.006688963210702341
PRN,"('', 'VP', '')",0.023411371237458192
PRN,"(',', ""''"", 'S', ',')",0.020066889632107024
PRN,"(',', ""''"", 'S', ',', '``')",0.0033444816053511705
PRN,"(',', ""''"", 'SINV', ',')",0.016722408026755852
PRN,"(',', 'ADVP', ',')",0.033444816053511704
PRN,"(',', 'CC', 'JJ', 'NN', ',')",0.0033444816053511705
PRN,"(',', 'CC', 'NP')",0.0033444816053511705
PRN,"(',', 'CC', 'PP')",0.0033444816053511705
PRN,"(',', 'CC', 'RB', 'NN', ',')",0.0033444816053511705
PRN,"(',', 'CC', 'WHNP', ',')",0.0033444816053511705
PRN,"(',', 'IN', 'DT', ',')",0.0033444816053511705
PRN,"(',', 'INTJ')",0.0033444816053511705
PRN,"(',', 'INTJ', 'NP', ',')",0.0033444816053511705
PRN,"(',', 'NP', ',')",0.006688963210702341
PRN,"(',', 'NP', 'VP', ',')",0.04013377926421405
PRN,"(',', 'PP')",0.0033444816053511705
PRN,"(',', 'PP', ',')",0.11036789297658862
PRN,"(',', 'S', ',')",0.14381270903010032
PRN,"(',', 'SBAR', ',')",0.016722408026755852
PRN,"(',', 'SINV', ',')",0.013377926421404682
PRN,"(':', 'ADJP')",0.0033444816053511705
PRN,"(':', 'ADJP', ':')",0.0033444816053511705
PRN,"(':', 'ADVP', 'NP')",0.0033444816053511705
PRN,"(':', 'ADVP', 'PP', ':')",0.0033444816053511705
PRN,"(':', 'CC', 'ADVP', 'ADVP', ':')",0.0033444816053511705
PRN,"(':', 'CC', 'JJ', ':')",0.0033444816053511705
PRN,"(':', 'CC', 'NN', ':')",0.0033444816053511705
PRN,"(':', 'CC', 'NP', ':')",0.006688963210702341
PRN,"(':', 'CC', 'VP', ':')",0.0033444816053511705
PRN,"(':', 'NP')",0.030100334448160536
PRN,"(':', 'NP', ',', 'IN', 'S', ':')",0.0033444816053511705
PRN,"(':', 'NP', ':')",0.04013377926421405
PRN,"(':', 'NP', 'PP')",0.0033444816053511705
PRN,"(':', 'NP', 'PP', ':')",0.006688963210702341
PRN,"(':', 'PP')",0.0033444816053511705
PRN,"(':', 'PP', ',', 'NP', ':')",0.0033444816053511705
PRN,"(':', 'PP', ',', 'SBAR', ':')",0.0033444816053511705
PRN,"(':', 'PP', ':')",0.033444816053511704
PRN,"(':', 'PP', 'NP')",0.0033444816053511705
PRN,"(':', 'S')",0.0033444816053511705
PRN,"(':', 'S', ':')",0.016722408026755852
PRN,"(':', 'SBAR')",0.0033444816053511705
PRN,"(':', 'SBAR', ':')",0.013377926421404682
PRN,"(':', 'VP', ':')",0.006688963210702341
PRN,"(':', '``', 'PP', ""''"", ':')",0.0033444816053511705
PRN,"('S',)",0.006688963210702341
PRN,"('SBAR',)",0.0033444816053511705
PRN,"('SINV',)",0.013377926421404682
PRN,"('SINV', ',')",0.010033444816053512
PRT,"('IN',)",0.05855855855855856
PRT,"('JJ',)",0.0045045045045045045
PRT,"('RB',)",0.009009009009009009
PRT,"('RBR',)",0.0045045045045045045
PRT,"('RP',)",0.9234234234234234
QP,"('#', 'CD', 'CD')",0.01390644753476612
QP,"('#', 'CD', 'CD', 'TO', '#', 'CD', 'CD')",0.0012642225031605564
QP,"('$', 'CD')",0.0012642225031605564
QP,"('$', 'CD', 'CD')",0.438685208596713
QP,"('$', 'CD', 'CD', 'CC', '$', 'CD', 'CD')",0.0012642225031605564
QP,"('$', 'CD', 'CD', 'CC', 'JJR')",0.0025284450063211127
QP,"('$', 'CD', 'CD', 'TO', '$', 'CD', 'CD')",0.0037926675094816687
QP,"('$', 'CD', 'TO', '$', 'CD')",0.0050568900126422255
QP,"('$', 'CD', 'TO', '$', 'CD', 'CD')",0.0012642225031605564
QP,"('-NONE-',)",0.0012642225031605564
QP,"('CC', 'CD')",0.0025284450063211127
QP,"('CC', 'JJR')",0.006321112515802781
QP,"('CC', 'RB')",0.007585335018963337
QP,"('CC', 'RBR')",0.0012642225031605564
QP,"('CD', 'CC', 'CD')",0.0025284450063211127
QP,"('CD', 'CC', 'JJR')",0.0025284450063211127
QP,"('CD', 'CC', 'RB')",0.0012642225031605564
QP,"('CD', 'CD')",0.13147914032869784
QP,"('CD', 'CD', 'NN', 'TO', 'CD', 'CD', 'NN')",0.007585335018963337
QP,"('CD', 'CD', 'TO', 'CD', 'CD')",0.0012642225031605564
QP,"('CD', 'IN', 'CD')",0.0025284450063211127
QP,"('CD', 'NN', 'CC', 'CD', 'NN')",0.0012642225031605564
QP,"('CD', 'NN', 'TO', 'CD', 'NN')",0.011378002528445006
QP,"('CD', 'NNS')",0.006321112515802781
QP,"('CD', 'NNS', 'TO', 'CD')",0.0012642225031605564
QP,"('CD', 'TO', 'CD')",0.011378002528445006
QP,"('DT', '$', 'CD', 'CD')",0.0025284450063211127
QP,"('DT', 'CD')",0.0025284450063211127
QP,"('DT', 'CD', 'CD')",0.0012642225031605564
QP,"('DT', 'JJ', 'CD')",0.0012642225031605564
QP,"('DT', 'NN', 'IN', 'CD')",0.0012642225031605564
QP,"('DT', 'VBN', 'CD', 'TO', 'CD')",0.0012642225031605564
QP,"('IN', '#', 'CD', 'CD')",0.0025284450063211127
QP,"('IN', '$', 'CD')",0.006321112515802781
QP,"('IN', '$', 'CD', 'CD')",0.029077117572692796
QP,"('IN', '$', 'CD', 'CD', 'CC', '$', 'CD', 'CD')",0.0025284450063211127
QP,"('IN', '$', 'CD', 'TO', '$', 'CD')",0.0012642225031605564
QP,"('IN', 'CD')",0.0493046776232617
QP,"('IN', 'CD', 'CD')",0.011378002528445006
QP,"('IN', 'CD', 'CD', 'CC', 'CD', 'CD')",0.0012642225031605564
QP,"('IN', 'CD', 'NN', 'CC', 'CD', 'NN')",0.0025284450063211127
QP,"('IN', 'CD', 'NNS', 'TO', '$', 'CD')",0.0012642225031605564
QP,"('IN', 'IN', 'CD')",0.0012642225031605564
QP,"('IN', 'JJS', '$', 'CD', 'CD')",0.0025284450063211127
QP,"('IN', 'JJS', 'CD')",0.007585335018963337
QP,"('IN', 'JJS', 'DT')",0.0012642225031605564
QP,"('IN', 'JJS', 'DT', 'NN')",0.0012642225031605564
QP,"('IN', 'TO', '$', 'CD')",0.0012642225031605564
QP,"('IN', 'TO', '$', 'CD', 'CD')",0.0025284450063211127
QP,"('IN', 'TO', 'CD')",0.0037926675094816687
QP,"('JJ', 'CD', 'CD')",0.0025284450063211127
QP,"('JJ', 'IN', 'CD')",0.0012642225031605564
QP,"('JJ', 'IN', 'CD', 'NNS')",0.0012642225031605564
QP,"('JJ', 'NNS')",0.0025284450063211127
QP,"('JJR', 'IN', '$', 'CD')",0.0037926675094816687
QP,"('JJR', 'IN', '$', 'CD', 'CD')",0.015170670037926675
QP,"('JJR', 'IN', 'CD')",0.03666245259165613
QP,"('JJR', 'IN', 'CD', 'CD')",0.0037926675094816687
QP,"('JJR', 'IN', 'CD', 'IN', 'CD')",0.0025284450063211127
QP,"('JJR', 'IN', 'DT')",0.0025284450063211127
QP,"('JJR', 'IN', 'DT', 'JJ')",0.0012642225031605564
QP,"('JJR', 'IN', 'DT', 'NN')",0.0012642225031605564
QP,"('JJR', 'IN', 'PDT')",0.0012642225031605564
QP,"('RB',)",0.0012642225031605564
QP,"('RB', '$', 'CD')",0.006321112515802781
QP,"('RB', '$', 'CD', 'CD')",0.01390644753476612
QP,"('RB', '$', 'CD', 'TO', '$', 'CD')",0.0012642225031605564
QP,"('RB', 'CD')",0.03413400758533502
QP,"('RB', 'CD', 'CD')",0.007585335018963337
QP,"('RB', 'CD', 'IN', 'DT', 'CD')",0.0012642225031605564
QP,"('RB', 'CD', 'NN', 'CC', 'CD', 'JJ')",0.0012642225031605564
QP,"('RB', 'DT')",0.0012642225031605564
QP,"('RB', 'DT', 'JJ')",0.0012642225031605564
QP,"('RB', 'DT', 'NN')",0.0025284450063211127
QP,"('RB', 'IN', 'CD')",0.0037926675094816687
QP,"('RB', 'IN', 'CD', 'CD')",0.0012642225031605564
QP,"('RB', 'IN', 'CD', 'TO', 'CD')",0.0012642225031605564
QP,"('RB', 'JJ')",0.0012642225031605564
QP,"('RB', 'JJ', 'IN', '$', 'CD', 'CD')",0.0012642225031605564
QP,"('RB', 'JJ', 'IN', 'CD')",0.007585335018963337
QP,"('RB', 'JJ', 'IN', 'DT')",0.0012642225031605564
QP,"('RB', 'JJR', 'IN', 'CD')",0.0012642225031605564
QP,"('RB', 'NN')",0.0037926675094816687
QP,"('RB', 'RB', '$', 'CD')",0.0012642225031605564
QP,"('RB', 'RB', 'DT')",0.0012642225031605564
QP,"('RB', 'TO', '$', 'CD', 'CD')",0.0012642225031605564
QP,"('RBR', 'IN', '$', 'CD', 'CD')",0.0037926675094816687
QP,"('RBR', 'IN', 'CD')",0.010113780025284451
QP,"('RBR', 'IN', 'CD', 'NNS')",0.0012642225031605564
QP,"('RBR', 'IN', 'DT')",0.0012642225031605564
QP,"('RP', 'CD')",0.0012642225031605564
RRC,"('ADJP', 'NP')",0.1
RRC,"('ADJP', 'PP', 'PP')",0.1
RRC,"('ADVP', 'VP')",0.3
RRC,"('PP', 'NP')",0.1
RRC,"('VP',)",0.4
S,"('', 'NP', '', 'ADVP')",0.00010054293183189222
S,"('', 'NP', '', 'VP')",0.00010054293183189222
S,"('', 'NP', 'ADVP', 'VP', '.', '')",0.00010054293183189222
S,"('', 'NP', 'NP', 'VP', '.', '')",0.00010054293183189222
S,"('', 'NP', 'VP', '.', '')",0.0003016287954956767
S,"('', 'PP', ',', 'NP', 'VP', '.', '')",0.00010054293183189222
S,"('', 'S', ',', 'CC', 'S', '.', '')",0.00010054293183189222
S,"(""''"", 'NP', 'VP', '.')",0.00010054293183189222
S,"(',', 'PP', ',', 'NP', 'VP')",0.00010054293183189222
S,"(',', 'PP', ',', 'PP', 'NP', 'VP')",0.00010054293183189222
S,"(',', 'SBAR', ',', 'NP', 'VP')",0.00010054293183189222
S,"('-NONE-',)",0.04816006434747637
S,"(':', 'CC', 'NP', 'VP', '.')",0.00010054293183189222
S,"(':', 'NP', 'VP', '.')",0.00020108586366378444
S,"(':', 'S', ':', 'S', '.')",0.00010054293183189222
S,"('ADJP', ',', 'NP', 'VP', '.')",0.00020108586366378444
S,"('ADJP', 'NP')",0.00010054293183189222
S,"('ADJP', 'SBAR')",0.00010054293183189222
S,"('ADVP', ',', 'ADVP', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'ADVP', 'NP', 'VP')",0.00010054293183189222
S,"('ADVP', ',', 'NP', 'ADVP', 'VP')",0.00020108586366378444
S,"('ADVP', ',', 'NP', 'ADVP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'NP', 'PP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'NP', 'VP')",0.0018097727729740598
S,"('ADVP', ',', 'NP', 'VP', '.')",0.00955157852402976
S,"('ADVP', ',', 'NP', 'VP', '.', ""''"")",0.00020108586366378444
S,"('ADVP', ',', 'PP', ',', 'NP', 'ADVP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'PP', ',', 'NP', 'VP', '.')",0.0006032575909913533
S,"('ADVP', ',', 'S', ',', 'CC', 'S')",0.00010054293183189222
S,"('ADVP', ',', 'SBAR', ',', ""''"", 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'SBAR', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', ',', 'SBAR', ',', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('ADVP', ',', 'SBAR', 'NP', 'VP')",0.00010054293183189222
S,"('ADVP', ',', '``', 'NP', 'VP')",0.00010054293183189222
S,"('ADVP', 'ADVP', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', 'NP', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', 'NP', ',', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('ADVP', 'NP', 'ADVP', 'VP')",0.00010054293183189222
S,"('ADVP', 'NP', 'ADVP', 'VP', '.', ""''"")",0.00020108586366378444
S,"('ADVP', 'NP', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', 'NP', 'VP')",0.0015081439774783834
S,"('ADVP', 'NP', 'VP', '.')",0.0013070581138145989
S,"('ADVP', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('ADVP', 'PP', ',', 'NP', 'VP', '.')",0.0003016287954956767
S,"('ADVP', 'PRN', 'NP', 'VP')",0.00010054293183189222
S,"('ADVP', 'PRN', 'NP', 'VP', '.')",0.0006032575909913533
S,"('ADVP', 'PRN', 'NP', '``', 'VP', '.')",0.00010054293183189222
S,"('ADVP', 'PRN', 'SBAR', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('ADVP', 'PRN', '``', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('ADVP', 'S', 'CC', 'S')",0.00010054293183189222
S,"('CC', ',', 'ADVP', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', ',', 'PP', ',', 'NP', 'VP', '.', ""''"")",0.00020108586366378444
S,"('CC', ',', 'SBAR', ':', '``', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('CC', 'ADVP', ',', 'NP', 'VP')",0.00020108586366378444
S,"('CC', 'ADVP', 'NP', 'ADVP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'ADVP', 'NP', 'VP', '.')",0.0003016287954956767
S,"('CC', 'NP', ',', 'S', ',', 'ADVP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'NP', ',', 'SBAR', ',', 'VP')",0.00010054293183189222
S,"('CC', 'NP', 'ADVP', 'VP')",0.00020108586366378444
S,"('CC', 'NP', 'ADVP', 'VP', '.')",0.0011059722501508143
S,"('CC', 'NP', 'NP', 'VP')",0.00010054293183189222
S,"('CC', 'NP', 'PP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'NP', 'PRN', 'ADVP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'NP', 'PRN', 'VP', '.')",0.00010054293183189222
S,"('CC', 'NP', 'VP')",0.0006032575909913533
S,"('CC', 'NP', 'VP', '.')",0.011260808365171928
S,"('CC', 'NP', 'VP', '.', ""''"")",0.0006032575909913533
S,"('CC', 'NP', 'VP', ':', 'S', '.')",0.00010054293183189222
S,"('CC', 'PP', ',', 'NP', 'ADVP', 'VP', '.')",0.00020108586366378444
S,"('CC', 'PP', ',', 'NP', 'VP')",0.00010054293183189222
S,"('CC', 'PP', ',', 'NP', 'VP', '.')",0.0016086869093102755
S,"('CC', 'PP', ',', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('CC', 'PP', ',', 'S', ',', 'CC', 'S', '.')",0.00010054293183189222
S,"('CC', 'PP', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'PP', 'PRN', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'PP', 'PRN', '``', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('CC', 'PRN', 'NP', 'VP', '.')",0.00020108586366378444
S,"('CC', 'PRN', 'S', 'CC', 'S', '.')",0.00010054293183189222
S,"('CC', 'PRN', '``', 'NP', 'VP', ',', ""''"")",0.00010054293183189222
S,"('CC', 'S', ',', 'CC', 'S', '.')",0.0003016287954956767
S,"('CC', 'S', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'S', 'VP', '.')",0.00010054293183189222
S,"('CC', 'SBAR', ',', 'NP', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'SBAR', ',', 'NP', 'VP')",0.00010054293183189222
S,"('CC', 'SBAR', ',', 'NP', 'VP', '.')",0.0006032575909913533
S,"('CC', 'SBAR', ',', 'PP', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', 'SBAR', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', '``', 'NP', 'VP')",0.00010054293183189222
S,"('CC', '``', 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', '``', 'S', ',', ""''"", 'NP', 'VP', '.')",0.00010054293183189222
S,"('CC', '``', 'SBAR', ',', 'NP', 'VP', '.', ""''"")",0.00010054293183189222
S,"('FRAG', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('IN', 'ADVP', 'NP', 'VP', ':')",0.00010054293183189222
S,"('IN', 'NP', 'PRN', 'VP', '.')",0.00010054293183189222
S,"('IN', 'NP', 'VP')",0.00020108586366378444
S,"('IN', 'NP', 'VP', '.')",0.00010054293183189222
S,"('IN', 'PP', ',', 'NP', 'VP', '.')",0.00010054293183189222
S,"('INTJ', ',', 'NP', 'VP')",0.00010054293183189222
S,"('INTJ', ',', 'NP', 'VP', ',')",0.00010054293183189222
S,"('LST', 'INTJ', ',', 'NP', 'VP', 'PRN')",0.00010054293183189222
S,"('LST', 'NP', 'VP', '.')",0.0005027146591594611
S,"('LST', 'NP', 'VP', 'PRN')",0.00010054293183189222
S,"('LST', 'PP', ',', 'NP', 'VP', '.')",0.00020108586366378444
S,"('LST', 'S', 'CC', 'S', 'PRN')",0.00010054293183189222
S,"('NP', ',', ""''"", 'ADVP', 'VP')",0.00010054293183189222
S,"('NP', ',', 'ADVP', ',', 'ADVP', 'VP', '.')",0.00020108586366378444
